month_date,merch_state,accommodation_cost,attraction_cost,breakfast_lunch_cost,dinner_cost,median_meal_cost,retail_cost,cost_per_trip
2024-11-01,AL,184.1300048828125,36.130001068115234,20.239999771118164,38.939998626708984,28.3700008392334,42.5099983215332,684.3800048828125
2024-12-01,AL,170.4499969482422,32.84000015258789,21.760000228881836,42.5,30.86000061035156,46.83000183105469,672.2799987792969
2025-01-01,AL,184.47999572753903,20.260000228881836,18.959999084472656,35.97999954223633,26.049999237060547,42.36000061035156,641.9999885559082
2025-02-01,AL,196.13999938964844,25.079999923706055,20.06999969482422,39.060001373291016,28.200000762939453,43.65999984741211,688.1599998474121
2025-03-01,AL,207.6000061035156,32.09000015258789,22.0,43.75,31.15999984741211,44.7400016784668,744.3600158691406
2025-04-01,AL,206.1199951171875,30.59000015258789,20.88999938964844,42.040000915527344,29.809999465942383,43.7599983215332,728.5799865722656
2025-05-01,AL,202.69000244140625,23.1200008392334,24.989999771118164,49.15999984741211,35.150001525878906,45.66999816894531,741.2400016784668
2025-06-01,AL,212.58999633789065,30.780000686645508,28.0,55.099998474121094,38.869998931884766,43.810001373291016,796.5599937438965
2025-07-01,AL,210.2400054931641,33.279998779296875,27.690000534057617,56.779998779296875,39.599998474121094,44.279998779296875,799.9200057983398
2025-08-01,AL,193.4900054931641,28.61000061035156,24.079999923706055,47.470001220703125,34.209999084472656,43.54999923706055,722.5600128173828
2025-09-01,AL,189.11000061035156,28.420000076293945,22.190000534057617,43.81999969482422,31.3799991607666,40.849998474121094,693.1599998474121
2025-10-01,AL,195.8699951171875,24.90999984741211,21.270000457763672,42.810001373291016,30.469999313354492,40.439998626708984,693.1399917602539
2024-01-01,AR,155.5800018310547,22.260000228881836,19.489999771118164,37.04999923706055,27.149999618530273,63.81999969482422,635.3800010681152
2024-02-01,AR,161.47999572753906,25.780000686645508,20.149999618530273,37.7400016784668,27.81999969482422,53.869998931884766,638.3399925231934
2024-03-01,AR,163.63999938964844,28.770000457763672,21.799999237060547,41.310001373291016,30.469999313354492,53.65999984741211,661.9599990844727
2024-04-01,AR,175.5800018310547,26.36000061035156,19.75,36.959999084472656,27.190000534057617,54.65999984741211,666.120002746582
2024-05-01,AR,169.25999450683594,24.969999313354492,21.549999237060547,39.95000076293945,29.739999771118164,53.2400016784668,661.0399894714355
2024-06-01,AR,170.1699981689453,27.270000457763672,22.219999313354492,41.20000076293945,30.579999923706055,50.209999084472656,666.5799942016602
2024-07-01,AR,166.92999267578125,26.079999923706055,22.350000381469727,41.86000061035156,30.979999542236328,49.349998474121094,657.8399848937988
2024-08-01,AR,162.8699951171875,24.790000915527344,20.690000534057617,39.54999923706055,29.40999984741211,52.33000183105469,641.8399963378906
2024-09-01,AR,169.5399932861328,24.63999938964844,20.010000228881836,38.0099983215332,27.940000534057617,51.220001220703125,646.8599853515625
2024-10-01,AR,169.7899932861328,24.61000061035156,20.440000534057617,38.689998626708984,28.459999084472656,49.869998931884766,647.6799850463867
2024-11-01,AR,157.07000732421875,24.739999771118164,20.649999618530273,39.16999816894531,28.8799991607666,60.029998779296875,644.6200065612793
2024-12-01,AR,152.24000549316406,24.6200008392334,21.84000015258789,41.08000183105469,30.31999969482422,79.1500015258789,681.5400199890137
2025-01-01,AR,159.07000732421875,24.06999969482422,19.920000076293945,37.20000076293945,27.549999237060547,66.13999938964844,652.6400146484375
2025-02-01,AR,166.50999450683594,25.559999465942383,19.940000534057617,38.459999084472656,28.1200008392334,60.11000061035156,661.0399894714355
2025-03-01,AR,162.67999267578125,28.290000915527344,21.219999313354492,41.630001068115234,30.010000228881836,54.720001220703125,659.5199890136719
2025-04-01,AR,168.47999572753906,26.549999237060547,19.739999771118164,37.630001068115234,27.329999923706055,57.119998931884766,658.5199890136719
2025-05-01,AR,171.1300048828125,27.65999984741211,22.209999084472656,42.29999923706055,31.149999618530273,54.38999938964844,679.8000030517578
2025-06-01,AR,175.57000732421875,26.770000457763672,23.540000915527344,43.25,32.65999984741211,50.720001220703125,686.7800216674805
2025-07-01,AR,170.60000610351562,27.420000076293945,22.920000076293945,43.349998474121094,32.2400016784668,52.810001373291016,680.0400123596191
2025-08-01,AR,163.72999572753906,26.010000228881836,22.079999923706055,42.33000183105469,31.260000228881836,45.09000015258789,642.6399955749512
2025-09-01,AR,174.83999633789062,26.059999465942383,20.3700008392334,38.58000183105469,28.25,42.779998779296875,645.9999961853027
2025-10-01,AR,176.55999755859375,26.25,20.75,39.06999969482422,28.940000534057617,41.09000015258789,648.9399948120117
2024-01-01,AZ,210.27000427246097,30.75,21.0,40.130001068115234,29.3799991607666,31.829999923706055,709.9600105285645
2024-02-01,AZ,236.19000244140625,30.059999465942383,21.440000534057617,41.31999969482422,30.25,36.060001373291016,773.0200080871582
2024-03-01,AZ,242.7100067138672,29.84000015258789,21.760000228881836,43.150001525878906,31.15999984741211,35.9900016784668,790.4200210571289
2024-04-01,AZ,221.44000244140625,29.3799991607666,20.43000030517578,40.209999084472656,29.059999465942383,34.65999984741211,733.1000022888184
2024-05-01,AZ,195.94000244140625,29.3799991607666,21.100000381469727,41.45000076293945,29.989999771118164,35.060001373291016,688.0600090026855
2024-06-01,AZ,185.5500030517578,29.579999923706055,21.34000015258789,42.18000030517578,30.479999542236328,34.779998779296875,669.5400047302246
2024-07-01,AZ,177.05999755859375,31.549999237060547,20.81999969482422,41.130001068115234,29.520000457763672,35.439998626708984,653.6399917602539
2024-08-01,AZ,192.2899932861328,29.190000534057617,20.11000061035156,39.95000076293945,28.530000686645508,33.939998626708984,671.179988861084
2024-09-01,AZ,194.1300048828125,25.68000030517578,19.280000686645508,38.31999969482422,27.25,31.729999542236328,656.8400115966797
2024-10-01,AZ,206.97000122070312,26.3700008392334,20.290000915527344,39.97999954223633,28.739999771118164,34.22999954223633,696.2600059509277
2024-11-01,AZ,206.5,27.6299991607666,20.649999618530273,40.68000030517578,29.270000457763672,38.119998931884766,708.4599952697754
2024-12-01,AZ,191.7100067138672,28.8799991607666,21.68000030517578,42.95000076293945,30.989999771118164,38.95000076293945,691.7000160217285
2025-01-01,AZ,216.9199981689453,28.260000228881836,21.100000381469727,41.36000061035156,29.920000076293945,35.04999923706055,727.5799980163574
2025-02-01,AZ,243.4600067138672,28.700000762939453,21.030000686645508,41.52000045776367,30.06999969482422,36.70000076293945,784.8800201416016
2025-03-01,AZ,242.1999969482422,29.34000015258789,21.600000381469727,43.220001220703125,31.0,37.439998626708984,790.7999954223633
2025-04-01,AZ,230.22000122070312,25.959999084472656,20.18000030517578,40.470001220703125,28.68000030517578,36.869998931884766,747.7600021362305
2025-05-01,AZ,210.47000122070312,27.440000534057617,21.020000457763672,41.88999938964844,29.81999969482422,39.52000045776367,722.7200050354004
2025-06-01,AZ,201.30999755859375,29.40999984741211,21.25,42.34000015258789,29.969999313354492,39.20000076293945,709.5199966430664
2025-07-01,AZ,190.91000366210935,31.68000030517578,21.579999923706055,43.27000045776367,30.700000762939453,40.36000061035156,698.760009765625
2025-08-01,AZ,174.4600067138672,28.8700008392334,21.059999465942383,42.040000915527344,30.040000915527344,40.0,654.9800148010254
2025-09-01,AZ,199.1499938964844,25.829999923706055,20.030000686645508,39.41999816894531,28.239999771118164,38.369998931884766,685.659984588623
2025-10-01,AZ,206.55999755859375,27.969999313354492,20.790000915527344,41.25,29.260000228881836,37.29999923706055,709.319995880127
2024-01-01,CA,213.92999267578125,20.1299991607666,19.690000534057617,40.380001068115234,27.959999084472656,25.68000030517578,678.9999885559082
2024-02-01,CA,228.6000061035156,20.329999923706055,19.459999084472656,40.27000045776367,27.729999542236328,26.43000030517578,709.1000099182129
2024-03-01,CA,229.3999938964844,20.81999969482422,19.739999771118164,41.27000045776367,28.31999969482422,27.3700008392334,716.679988861084
2024-04-01,CA,224.63999938964844,20.979999542236328,19.420000076293945,40.040000915527344,27.61000061035156,27.219999313354492,703.439998626709
2024-05-01,CA,220.80999755859375,21.11000061035156,19.88999938964844,40.93000030517578,28.260000228881836,27.43000030517578,700.1199951171875
2024-06-01,CA,224.82000732421875,21.579999923706055,20.790000915527344,42.790000915527344,29.850000381469727,27.239999771118164,716.02001953125
2024-07-01,CA,234.11000061035156,20.799999237060547,20.850000381469727,43.040000915527344,29.790000915527344,26.979999542236328,733.2600021362305
2024-08-01,CA,224.3800048828125,21.36000061035156,20.479999542236328,41.689998626708984,29.219999313354492,28.0,712.7800064086914
2024-09-01,CA,230.0800018310547,21.940000534057617,20.31999969482422,41.119998931884766,28.780000686645508,28.899999618530273,725.3600006103516
2024-10-01,CA,223.22000122070312,21.229999542236328,20.049999237060547,40.880001068115234,28.43000030517578,28.670000076293945,708.2000007629395
2024-11-01,CA,216.6000061035156,20.739999771118164,20.38999938964844,41.91999816894531,29.030000686645508,29.079999923706055,698.2400054931641
2024-12-01,CA,206.08999633789065,21.280000686645508,20.510000228881836,42.95000076293945,29.6200008392334,28.459999084472656,679.5999946594238
2025-01-01,CA,214.6999969482422,20.760000228881836,19.790000915527344,40.66999816894531,27.920000076293945,27.020000457763672,685.4599952697754
2025-02-01,CA,228.2400054931641,22.59000015258789,19.510000228881836,40.31999969482422,27.600000381469727,27.1299991607666,714.6000099182129
2025-03-01,CA,224.30999755859375,22.020000457763672,19.68000030517578,40.95000076293945,27.989999771118164,27.549999237060547,708.379997253418
2025-04-01,CA,221.88999938964844,20.65999984741211,19.579999923706055,40.54999923706055,27.739999771118164,27.709999084472656,699.9399948120117
2025-05-01,CA,233.9900054931641,20.700000762939453,19.979999542236328,41.2400016784668,28.40999984741211,28.979999542236328,729.7400131225586
2025-06-01,CA,225.3999938964844,20.799999237060547,20.729999542236328,42.75,29.479999542236328,29.84000015258789,720.4999847412109
2025-07-01,CA,226.42999267578125,21.979999542236328,20.899999618530273,43.75,30.049999237060547,29.729999542236328,727.3799819946289
2025-08-01,CA,217.47000122070312,25.190000534057617,20.8700008392334,43.099998474121094,29.88999938964844,29.719999313354492,714.4400024414062
2025-09-01,CA,228.4199981689453,25.63999938964844,19.979999542236328,40.88999938964844,28.149999618530273,28.8700008392334,727.5599937438965
2025-10-01,CA,235.6000061035156,23.489999771118164,20.31999969482422,41.630001068115234,28.770000457763672,28.350000381469727,739.4200134277344
2024-01-01,CO,182.6699981689453,30.68000030517578,18.63999938964844,35.97999954223633,25.75,40.04999923706055,653.3199920654297
2024-02-01,CO,196.0399932861328,30.3799991607666,18.5,35.849998474121094,25.530000686645508,41.27000045776367,681.0799827575684
2024-03-01,CO,197.66000366210935,29.260000228881836,19.38999938964844,38.04999923706055,26.920000076293945,42.15999984741211,691.8200035095215
2024-04-01,CO,201.82000732421875,29.43000030517578,18.989999771118164,36.779998779296875,26.149999618530273,41.22999954223633,694.4800109863281
2024-05-01,CO,211.7599945068359,23.209999084472656,20.34000015258789,39.380001068115234,28.280000686645508,40.54999923706055,711.1599884033203
2024-06-01,CO,229.91000366210935,26.729999542236328,20.799999237060547,40.83000183105469,29.329999923706055,38.9900016784668,756.1200103759766
2024-07-01,CO,235.17999267578125,29.020000457763672,20.780000686645508,41.349998474121094,29.450000762939453,38.47999954223633,771.1799850463867
2024-08-01,CO,218.2899932861328,26.510000228881836,19.8799991607666,39.2400016784668,27.979999542236328,40.459999084472656,728.5199851989746
2024-09-01,CO,207.1499938964844,29.010000228881836,19.450000762939453,38.310001373291016,27.200000762939453,39.619998931884766,705.9799919128418
2024-10-01,CO,197.67999267578125,28.229999542236328,19.200000762939453,37.90999984741211,26.799999237060547,40.4900016784668,685.4199905395508
2024-11-01,CO,175.47999572753906,27.200000762939453,18.8799991607666,36.79999923706055,25.93000030517578,46.560001373291016,647.5999908447266
2024-12-01,CO,178.60000610351562,29.549999237060547,19.15999984741211,38.150001525878906,26.68000030517578,46.22999954223633,661.7000122070312
2025-01-01,CO,187.8000030517578,28.260000228881836,18.020000457763672,35.40999984741211,24.790000915527344,40.2599983215332,655.5400047302246
2025-02-01,CO,189.27000427246097,28.520000457763672,17.8700008392334,35.29999923706055,24.75,39.7400016784668,657.1400146484375
2025-03-01,CO,197.3999938964844,30.399999618530273,18.81999969482422,37.369998931884766,26.190000534057617,41.599998474121094,688.8199806213379
2025-04-01,CO,194.3699951171875,23.799999237060547,18.149999618530273,35.66999816894531,25.100000381469727,40.31999969482422,660.9199829101562
2025-05-01,CO,204.47000122070312,21.280000686645508,19.38999938964844,38.209999084472656,26.770000457763672,40.45000076293945,686.3800010681152
2025-06-01,CO,220.66000366210935,22.649999618530273,20.170000076293945,40.52000045776367,28.510000228881836,39.529998779296875,727.4000053405762
2025-07-01,CO,207.42999267578125,25.959999084472656,20.239999771118164,39.95000076293945,28.3700008392334,39.959999084472656,707.5599822998047
2025-08-01,CO,204.86000061035156,24.829999923706055,19.540000915527344,38.04999923706055,27.1200008392334,42.150001525878906,697.9400062561035
2025-09-01,CO,209.0399932861328,22.06999969482422,19.18000030517578,36.970001220703125,26.43000030517578,40.59000015258789,694.0599899291992
2025-10-01,CO,192.25,21.469999313354492,19.079999923706055,36.720001220703125,26.1299991607666,40.56999969482422,658.3400001525879
2024-01-01,CT,197.27999877929688,31.86000061035156,18.969999313354492,37.290000915527344,26.100000381469727,36.5,681.7399978637695
2024-02-01,CT,181.5399932861328,37.2400016784668,18.780000686645508,37.900001525878906,25.899999618530273,31.43000030517578,651.3399963378906
2024-03-01,CT,189.9199981689453,30.049999237060547,19.229999542236328,39.09000015258789,27.010000228881836,35.369998931884766,665.7799911499023
2024-04-01,CT,181.8999938964844,36.040000915527344,17.559999465942383,36.7599983215332,24.86000061035156,30.59000015258789,640.8199844360352
2024-05-01,CT,209.66000366210935,30.3799991607666,19.420000076293945,39.130001068115234,27.719999313354492,48.75,733.5200080871582
2024-06-01,CT,222.52999877929688,33.29999923706055,22.010000228881836,43.220001220703125,30.420000076293945,39.81999969482422,765.7799987792969
2024-07-01,CT,205.8000030517578,31.450000762939453,21.690000534057617,42.34000015258789,30.280000686645508,37.7400016784668,721.4200134277344
2024-08-01,CT,219.57000732421875,31.690000534057617,21.049999237060547,41.880001068115234,29.329999923706055,40.66999816894531,751.820011138916
2024-09-01,CT,205.6499938964844,31.219999313354492,17.8700008392334,36.400001525878906,25.440000534057617,52.650001525878906,723.319995880127
2024-10-01,CT,237.97999572753903,30.61000061035156,18.459999084472656,37.31999969482422,25.459999084472656,59.04999923706055,803.7599868774413
2024-11-01,CT,231.9600067138672,32.04999923706055,18.11000061035156,37.349998474121094,25.469999313354492,74.13999938964844,823.4400100708008
2024-12-01,CT,193.0500030517578,32.88999938964844,20.229999542236328,40.9900016784668,28.809999465942383,64.44000244140625,743.6600112915039
2025-01-01,CT,202.3000030517578,37.349998474121094,18.950000762939453,38.47999954223633,26.86000061035156,42.7599983215332,717.5800018310547
2025-02-01,CT,185.83999633789065,33.36000061035156,17.190000534057617,34.91999816894531,24.290000915527344,38.040000915527344,653.0799942016602
2025-03-01,CT,213.6199951171875,33.2400016784668,18.3799991607666,37.41999816894531,25.709999084472656,40.2599983215332,722.599983215332
2025-04-01,CT,207.6699981689453,33.93000030517578,17.010000228881836,35.150001525878906,23.959999084472656,40.2400016784668,702.0200042724609
2025-05-01,CT,210.94000244140625,35.47999954223633,17.59000015258789,36.5099983215332,25.010000228881836,49.7400016784668,735.7000045776367
2025-06-01,CT,213.47999572753903,34.38999938964844,20.579999923706055,40.29999923706055,29.209999084472656,59.380001068115234,777.4199905395508
2025-07-01,CT,220.38999938964844,34.619998931884766,20.510000228881836,41.29999923706055,28.850000381469727,58.22999954223633,791.1199951171875
2025-08-01,CT,200.27000427246097,35.59000015258789,20.11000061035156,40.939998626708984,28.739999771118164,53.849998474121094,741.7400054931641
2025-09-01,CT,225.5800018310547,34.70000076293945,17.200000762939453,36.720001220703125,24.84000015258789,63.029998779296875,788.8600082397461
2025-10-01,CT,211.27999877929688,36.02000045776367,17.889999389648438,35.81999969482422,25.190000534057617,64.1500015258789,766.0999984741211
2024-01-01,DC,330.4800109863281,25.1299991607666,16.690000534057617,33.13999938964844,22.600000381469727,18.530000686645508,881.3200225830078
2024-02-01,DC,403.8999938964844,24.420000076293945,17.450000762939453,34.84000015258789,24.260000228881836,20.86000061035156,1037.8399925231934
2024-03-01,DC,502.19000244140625,28.899999618530273,17.719999313354492,37.060001373291016,24.719999313354492,22.34000015258789,1251.8600044250488
2024-04-01,DC,513.1799926757812,29.6200008392334,17.350000381469727,35.68000030517578,24.079999923706055,22.969999313354492,1272.2999877929688
2024-05-01,DC,479.1400146484375,30.75,17.100000381469727,36.220001220703125,24.1200008392334,28.93000030517578,1218.4800338745117
2024-06-01,DC,360.2799987792969,30.1299991607666,16.149999618530273,32.34000015258789,22.209999084472656,24.799999237060547,959.6999931335449
2024-07-01,DC,342.7799987792969,29.979999542236328,16.149999618530273,32.88999938964844,22.219999313354492,27.61000061035156,931.1199951171875
2024-08-01,DC,299.29998779296875,30.25,16.549999237060547,33.209999084472656,22.68000030517578,28.25,848.219970703125
2024-09-01,DC,462.20999145507807,27.979999542236328,16.239999771118164,34.58000183105469,23.059999465942383,26.84000015258789,1168.1799850463867
2024-10-01,DC,414.69000244140625,29.450000762939453,15.050000190734863,31.31999969482422,20.93000030517578,26.489999771118164,1064.1000061035156
2024-11-01,DC,307.07000732421875,25.530000686645508,15.600000381469728,32.060001373291016,21.3700008392334,26.34000015258789,844.4000205993652
2024-12-01,DC,366.9700012207031,26.719999313354492,17.270000457763672,36.36000061035156,23.989999771118164,26.739999771118164,982.6600036621094
2025-01-01,DC,352.55999755859375,25.90999984741211,16.649999618530273,34.279998779296875,22.88999938964844,25.510000228881836,943.1199913024902
2025-02-01,DC,426.6400146484375,24.229999542236328,16.610000610351562,34.5099983215332,23.489999771118164,22.209999084472656,1081.6200256347656
2025-03-01,DC,525.219970703125,25.299999237060547,17.079999923706055,35.27000045776367,24.229999542236328,25.88999938964844,1291.6799392700195
2025-04-01,DC,497.3900146484375,25.290000915527344,15.970000267028809,33.459999084472656,22.309999465942383,26.850000381469727,1229.8600311279297
2025-05-01,DC,515.5999755859375,26.549999237060547,17.030000686645508,34.310001373291016,23.489999771118164,28.1200008392334,1277.279956817627
2025-06-01,DC,357.1400146484375,26.530000686645508,16.290000915527344,32.470001220703125,22.06999969482422,26.18000030517578,949.8000373840332
2025-07-01,DC,353.75,23.8700008392334,16.139999389648438,33.459999084472656,22.1299991607666,24.280000686645508,935.2799987792969
2025-08-01,DC,305.9200134277344,25.969999313354492,15.9399995803833,32.31999969482422,22.239999771118164,26.299999237060547,844.7800216674805
2025-09-01,DC,424.5499877929687,24.34000015258789,15.859999656677246,32.27000045776367,21.850000381469727,21.299999237060547,1068.3599739074707
2025-10-01,DC,397.80999755859375,25.88999938964844,15.949999809265137,32.77000045776367,21.90999984741211,26.09000015258789,1028.919994354248
2024-01-01,DE,161.5500030517578,50.06999969482422,6.690000057220459,18.799999237060547,10.779999732971191,36.04999923706055,559.7000026702881
2024-02-01,DE,178.05999755859375,49.68000030517578,6.869999885559082,19.540000915527344,10.989999771118164,36.29999923706055,594.6399955749512
2024-03-01,DE,182.1000061035156,54.709999084472656,7.449999809265136,22.420000076293945,12.760000228881836,38.0099983215332,624.2800064086914
2024-04-01,DE,220.32000732421875,50.939998626708984,8.5,25.709999084472656,14.460000038146973,36.77000045776367,701.4800109863281
2024-05-01,DE,217.22000122070312,54.18000030517578,10.079999923706056,28.56999969482422,16.639999389648438,35.13999938964844,710.5400009155273
2024-06-01,DE,232.22999572753903,57.720001220703125,10.93000030517578,32.209999084472656,19.520000457763672,35.68000030517578,759.3999938964844
2024-07-01,DE,227.94000244140625,45.279998779296875,11.010000228881836,33.43000030517578,19.829999923706055,35.56999969482422,728.4800033569336
2024-08-01,DE,218.3800048828125,41.630001068115234,10.399999618530272,31.38999938964844,17.489999771118164,35.16999816894531,694.7400054931641
2024-09-01,DE,182.8500061035156,38.36000061035156,7.940000057220459,23.75,12.399999618530272,34.939998626708984,591.5600109100342
2024-10-01,DE,172.97999572753906,31.1299991607666,7.070000171661377,16.209999084472656,10.229999542236328,35.220001220703125,539.3599910736084
2024-11-01,DE,171.47000122070312,22.950000762939453,6.75,13.109999656677246,8.670000076293945,35.880001068115234,513.8200054168701
2024-12-01,DE,152.00999450683594,37.52000045776367,6.739999771118164,11.850000381469728,8.579999923706055,33.099998474121094,495.9199867248535
2025-01-01,DE,170.47000122070312,33.810001373291016,6.400000095367432,9.850000381469727,7.210000038146973,30.780000686645508,515.4200077056885
2025-02-01,DE,163.97000122070312,37.06999969482422,6.510000228881836,10.31999969482422,7.369999885559082,30.540000915527344,509.84000396728516
2025-03-01,DE,198.57000732421875,42.5,6.679999828338623,11.090000152587892,7.760000228881835,31.420000076293945,593.8800144195557
2025-04-01,DE,192.1499938964844,48.2599983215332,6.71999979019165,11.109999656677246,7.920000076293945,31.950000762939453,593.8199844360352
2025-05-01,DE,206.83999633789065,58.36000061035156,6.849999904632568,13.3100004196167,8.859999656677246,34.13999938964844,652.6999931335449
2025-06-01,DE,235.5,80.01000213623047,7.4099998474121085,21.200000762939453,11.1899995803833,33.130001068115234,769.3200073242188
2025-07-01,DE,236.80999755859375,64.01000213623047,7.71999979019165,23.5,12.010000228881836,36.56999969482422,752.6599979400635
2025-08-01,DE,203.6300048828125,60.11000061035156,7.349999904632568,20.399999618530273,10.920000076293944,35.72999954223633,669.1400089263916
2025-09-01,DE,224.52999877929688,67.4800033569336,6.789999961853027,12.06999969482422,7.960000038146973,32.459999084472656,700.2400016784668
2025-10-01,DE,224.4499969482422,55.619998931884766,6.699999809265137,10.720000267028809,7.639999866485595,34.68000030517578,677.7399921417236
2024-01-01,FL,222.8300018310547,32.34000015258789,24.68000030517578,47.34000015258789,34.209999084472656,39.619998931884766,782.9800033569336
2024-02-01,FL,240.2899932861328,35.619998931884766,25.1200008392334,48.13999938964844,34.93000030517578,41.47999954223633,831.5399856567383
2024-03-01,FL,232.88999938964844,36.93000030517578,22.90999984741211,46.33000183105469,32.68000030517578,40.099998474121094,804.1399993896484
2024-04-01,FL,222.92999267578125,36.970001220703125,24.559999465942383,48.810001373291016,34.720001220703125,41.279998779296875,798.2199859619141
2024-05-01,FL,214.97999572753903,39.5099983215332,24.540000915527344,49.18000030517578,34.869998931884766,40.88999938964844,787.2799911499023
2024-06-01,FL,215.9900054931641,40.93000030517578,25.559999465942383,52.75,36.9900016784668,40.31999969482422,802.2200088500977
2024-07-01,FL,213.1000061035156,41.560001373291016,25.75,54.15999984741211,37.56999969482422,41.650001525878906,803.9400177001953
2024-08-01,FL,208.52999877929688,39.77000045776367,23.88999938964844,48.91999816894531,34.349998474121094,42.09000015258789,774.1799926757812
2024-09-01,FL,204.83999633789065,38.900001525878906,23.0,46.279998779296875,32.83000183105469,41.45000076293945,754.9399948120117
2024-10-01,FL,215.9600067138672,39.36000061035156,23.239999771118164,46.27000045776367,32.90999984741211,39.70000076293945,775.5400161743164
2024-11-01,FL,213.63999938964844,37.75,23.979999542236328,47.400001525878906,33.88999938964844,41.619998931884766,776.7399978637695
2024-12-01,FL,206.0800018310547,37.279998779296875,25.1200008392334,50.33000183105469,35.650001525878906,42.31999969482422,772.5000076293945
2025-01-01,FL,218.57000732421875,35.11000061035156,25.06999969482422,48.63999938964844,35.06999969482422,40.150001525878906,785.2200164794922
2025-02-01,FL,242.7100067138672,38.560001373291016,25.440000534057617,49.2400016784668,35.58000183105469,39.06999969482422,840.9200210571289
2025-03-01,FL,234.27999877929688,40.349998474121094,23.6200008392334,47.790000915527344,33.779998779296875,37.349998474121094,814.0199966430664
2025-04-01,FL,220.6699981689453,39.939998626708984,25.09000015258789,50.900001525878906,35.810001373291016,37.779998779296875,798.9399948120117
2025-05-01,FL,208.88999938964844,43.060001373291016,25.649999618530273,51.40999984741211,36.54999923706055,38.630001068115234,786.5800018310547
2025-06-01,FL,214.3800048828125,44.34000015258789,26.760000228881836,55.959999084472656,38.66999816894531,38.150001525878906,812.7000122070312
2025-07-01,FL,205.07000732421875,45.34000015258789,27.010000228881836,57.27000045776367,39.54999923706055,40.61000061035156,804.6200180053711
2025-08-01,FL,206.67999267578125,42.380001068115234,25.15999984741211,52.06999969482422,36.36000061035156,39.77000045776367,782.4399871826172
2025-09-01,FL,206.69000244140625,40.900001525878906,23.530000686645508,47.709999084472656,33.790000915527344,38.630001068115234,761.9800109863281
2025-10-01,FL,199.1999969482422,41.83000183105469,24.61000061035156,49.68000030517578,35.130001068115234,37.04999923706055,753.9599990844727
2024-01-01,GA,190.4900054931641,19.979999542236328,17.510000228881836,33.369998931884766,24.049999237060547,35.4900016784668,628.7000122070312
2024-02-01,GA,197.8699951171875,19.270000457763672,18.06999969482422,34.22999954223633,24.729999542236328,37.04999923706055,649.119987487793
2024-03-01,GA,200.83999633789065,22.280000686645508,19.06999969482422,36.4900016784668,26.3700008392334,37.220001220703125,669.939998626709
2024-04-01,GA,205.5399932861328,22.809999465942383,18.6200008392334,35.099998474121094,25.59000015258789,36.849998474121094,675.0799827575684
2024-05-01,GA,200.8000030517578,27.6200008392334,19.399999618530273,36.790000915527344,26.68000030517578,35.880001068115234,679.7800102233887
2024-06-01,GA,211.6699981689453,28.25,20.31999969482422,38.77000045776367,28.149999618530273,34.79999923706055,708.2599945068359
2024-07-01,GA,212.5,26.8700008392334,20.15999984741211,38.95000076293945,28.209999084472656,36.45000076293945,710.180004119873
2024-08-01,GA,188.94000244140625,22.43000030517578,18.780000686645508,35.54999923706055,25.6299991607666,36.959999084472656,642.8800048828125
2024-09-01,GA,195.67999267578125,18.34000015258789,18.559999465942383,35.209999084472656,25.56999969482422,38.040000915527344,648.7799835205078
2024-10-01,GA,208.4199981689453,19.459999084472656,18.90999984741211,35.81999969482422,25.959999084472656,36.2599983215332,675.5599899291992
2024-11-01,GA,196.38999938964844,19.63999938964844,19.5,36.47999954223633,26.700000762939453,39.08000183105469,661.1800003051758
2024-12-01,GA,186.58999633789065,19.61000061035156,20.450000762939453,38.709999084472656,28.540000915527344,39.75,651.1199951171875
2025-01-01,GA,191.9900054931641,18.920000076293945,18.920000076293945,35.290000915527344,25.68000030517578,34.29999923706055,636.6800117492676
2025-02-01,GA,208.2899932861328,19.170000076293945,19.13999938964844,35.97999954223633,26.239999771118164,36.900001525878906,677.2399864196777
2025-03-01,GA,208.27999877929688,19.469999313354492,19.760000228881836,37.540000915527344,27.309999465942383,37.16999816894531,683.9599952697754
2025-04-01,GA,210.47000122070312,19.350000381469727,19.020000457763672,36.560001373291016,26.209999084472656,35.86000061035156,680.5600090026855
2025-05-01,GA,198.2599945068359,19.549999237060547,20.31999969482422,38.689998626708984,28.06999969482422,36.06999969482422,666.4199829101562
2025-06-01,GA,202.61000061035156,19.799999237060547,20.940000534057617,39.619998931884766,29.06999969482422,34.619998931884766,677.0599975585938
2025-07-01,GA,208.83999633789065,19.86000061035156,21.100000381469727,40.439998626708984,29.510000228881836,35.779998779296875,694.239990234375
2025-08-01,GA,196.5,19.86000061035156,19.56999969482422,37.34000015258789,27.239999771118164,37.369998931884766,660.4199981689453
2025-09-01,GA,195.8800048828125,19.729999542236328,19.200000762939453,35.79999923706055,26.18000030517578,36.08000183105469,651.7800140380859
2025-10-01,GA,198.42999267578125,19.61000061035156,19.6299991607666,36.91999816894531,26.959999084472656,35.779998779296875,659.9999771118164
2024-01-01,HI,252.9600067138672,32.970001220703125,21.329999923706055,42.810001373291016,30.06999969482422,31.600000381469727,806.0000190734863
2024-02-01,HI,264.55999755859375,31.90999984741211,21.540000915527344,43.86000061035156,30.6200008392334,32.529998779296875,831.879997253418
2024-03-01,HI,270.44000244140625,34.279998779296875,21.469999313354492,44.22999954223633,30.61000061035156,33.08000183105469,849.9400024414062
