merch_state,month_date,accommodation_cost,transaction_count,unique_visitors,min_cost,max_cost,q25,q75,data_quality_flag,period_start,period_end,calculation_timestamp
NV,2024-09-01,206.55000305175781,2872840,9961,63.0099983215332,1612.3599853515625,119.33000183105469,392.32000732421875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
TN,2024-09-01,208.02000427246094,1620115,6673,58.7599983215332,1599.6199951171875,124.58999633789062,402.6099853515625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IL,2024-09-01,219.44000244140625,1553655,6248,60.0,1898.3399658203125,135.1199951171875,413.04000854492188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
VA,2024-09-01,198.14999389648438,1464468,5656,60.709999084472656,1582.5699462890625,123.80000305175781,349.20001220703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CO,2024-09-01,207.14999389648438,1439342,6751,57.090000152587891,1602.550048828125,122.84999847412109,390.20999145507812,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WI,2024-09-01,195.33000183105469,1337065,6010,61.599998474121094,1074.530029296875,125.63999938964844,308.02999877929688,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
PA,2024-09-01,220.13999938964844,1278815,5509,64.0,1243.030029296875,144.6300048828125,396.26998901367188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MO,2024-09-01,189.58000183105469,1252774,5507,60.770000457763672,1168.22998046875,119.62999725341797,338.32998657226562,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
GA,2024-09-01,195.67999267578125,1248888,5534,59.319999694824219,1525.06005859375,120.31999969482422,351.94000244140625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
LA,2024-09-01,183.97000122070312,1169723,4138,55.560001373291016,1364.1199951171875,115.01999664306641,336.57000732421875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OH,2024-09-01,212.39999389648438,1148938,5036,62.779998779296875,1197.1300048828125,146.27000427246094,381.26998901367188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IN,2024-09-01,212.49000549316406,1059039,4282,56.119998931884766,1223.68994140625,136.97999572753906,390.739990234375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OK,2024-09-01,158.17999267578125,1024186,4185,53.139999389648438,968.80999755859375,105.44000244140625,272.17999267578125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WA,2024-09-01,238.07000732421875,996527,4295,56.119998931884766,1495.1199951171875,141.66000366210938,436.0,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
KS,2024-09-01,179.00999450683594,994333,3794,65.589996337890625,879.84002685546875,125.70999908447266,288.92999267578125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NC,2024-09-01,198.19000244140625,964321,4967,58.819999694824219,1430.3800048828125,129.69000244140625,354.42999267578125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
KY,2024-09-01,198.8800048828125,963893,3807,62.080001831054688,1219.8699951171875,130.03999328613281,367.5,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AZ,2024-09-01,194.1300048828125,926241,4014,60.409999847412109,1429.030029296875,108.44999694824219,369.82998657226562,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MN,2024-09-01,211.08999633789062,898416,4253,59.970001220703125,1158.06005859375,131.74000549316406,361.64999389648438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MI,2024-09-01,211.22000122070312,879572,4417,61.049999237060547,1178.5799560546875,135.47000122070312,378.94000244140625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OR,2024-09-01,269.57998657226562,873839,3659,68.839996337890625,1967.8699951171875,162.80000305175781,500.48001098632812,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MS,2024-09-01,150.52999877929688,865434,3099,54.180000305175781,895.40997314453125,97.620002746582031,225.16000366210938,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IA,2024-09-01,192.72999572753906,821260,3436,64.4800033569336,805.22998046875,132.89999389648438,326.04000854492188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NM,2024-09-01,172.0,820465,3450,55.319999694824219,991.09002685546875,104.41999816894531,265.8599853515625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NY,2024-09-01,248.44000244140625,811349,4527,58.639999389648438,2742.14990234375,137.21000671386719,499.67999267578125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MT,2024-09-01,232.94999694824219,675441,2463,83.669998168945312,1337.93994140625,147.44999694824219,386.55999755859375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AR,2024-09-01,169.53999328613281,663116,2847,56.540000915527344,860.55999755859375,113.87999725341797,283.32998657226562,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AL,2024-09-01,193.61000061035156,603024,2781,58.380001068115234,1397.469970703125,130.49000549316406,317.92999267578125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
SC,2024-09-01,196.21000671386719,590972,3184,62.060001373291016,1598.77001953125,122.83000183105469,373.67001342773438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MD,2024-09-01,218.67999267578125,542512,2614,56.169998168945312,1346.4000244140625,130.78999328613281,384.3599853515625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WY,2024-09-01,199.55999755859375,525020,2191,74.580001831054688,1363.9100341796875,132.82000732421875,322.70001220703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AK,2024-09-01,237.03999328613281,496347,1961,52.75,1740.300048828125,139.86000061035156,400.77999877929688,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
SD,2024-09-01,185.91000366210938,494203,2311,60.639999389648438,936.1300048828125,131.83000183105469,285.79000854492188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NE,2024-09-01,184.92999267578125,487958,2197,58.9900016784668,1007.739990234375,123.72000122070312,306.26998901367188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WV,2024-09-01,172.92999267578125,473035,1871,67.239997863769531,985.6400146484375,119.87999725341797,276.39999389648438,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NJ,2024-09-01,185.14999389648438,451696,2362,59.700000762939453,1171.43994140625,128.92999267578125,329.07000732421875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
UT,2024-09-01,189.02000427246094,442278,2467,55.959999084472656,1229.300048828125,124.59999847412109,331.8599853515625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
HI,2024-09-01,247.35000610351562,425904,1600,60.830001831054688,3595.81005859375,132.1199951171875,522.66998291015625,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ID,2024-09-01,212.14999389648438,387656,1638,58.849998474121094,1401.739990234375,144.07000732421875,353.29000854492188,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MA,2024-09-01,288.51998901367188,358861,1811,57.720001220703125,2214.68994140625,143.69999694824219,552.96002197265625,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ND,2024-09-01,203.35000610351562,276735,1333,75.110000610351562,899.02001953125,128.72999572753906,327.739990234375,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
DC,2024-09-01,462.20999145507812,254192,1124,62.139999389648438,2656.64990234375,165.8800048828125,1069.3399658203125,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CT,2024-09-01,205.64999389648438,165054,907,57.830001831054688,1224.050048828125,106.11000061035156,356.16000366210938,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ME,2024-09-01,240.91999816894531,93818,815,55.709999084472656,1446.3499755859375,162.96000671386719,410.70999145507812,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
DE,2024-09-01,182.85000610351562,86393,546,65.720001220703125,1087.1700439453125,107.66999816894531,322.92999267578125,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NH,2024-09-01,226.1199951171875,81508,590,58.200000762939453,1413.949951171875,156.1300048828125,379.91000366210938,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
VT,2024-09-01,368.41000366210938,55997,331,73.0999984741211,1801.7900390625,218.41000366210938,659.0,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
RI,2024-09-01,335.22000122070312,45004,248,55.720001220703125,1787.7099609375,187.83000183105469,695.75,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CA,2024-10-01,223.22000122070312,3590476,15923,59.650001525878906,1903.5899658203125,121.18000030517578,435.010009765625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
TX,2024-10-01,195.72000122070312,3423092,15068,56.189998626708984,1413.050048828125,118.81999969482422,373.45001220703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NV,2024-10-01,212.05000305175781,3188559,10984,63.25,1633.6700439453125,120.0,412.79998779296875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
FL,2024-10-01,215.96000671386719,3113340,12243,60.799999237060547,3425.72998046875,120.16000366210938,469.08999633789062,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
TN,2024-10-01,210.82000732421875,1773198,7527,56.049999237060547,1711.239990234375,124.30999755859375,409.54998779296875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IL,2024-10-01,210.60000610351562,1579585,6299,58.360000610351562,1623.550048828125,132.11000061035156,381.04000854492188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
VA,2024-10-01,200.27999877929688,1493385,5696,59.020000457763672,1255.780029296875,122.66000366210938,351.35000610351562,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CO,2024-10-01,197.67999267578125,1384104,6244,56.900001525878906,1533.6500244140625,120.83999633789062,371.85000610351562,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
GA,2024-10-01,208.41999816894531,1372486,6316,60.970001220703125,1459.489990234375,130.14999389648438,386.95001220703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
PA,2024-10-01,219.25,1366018,5879,62.2599983215332,1305.1199951171875,140.82000732421875,384.67001342773438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WI,2024-10-01,191.35000610351562,1344672,5838,60.25,972.47998046875,121.26999664306641,304.739990234375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MO,2024-10-01,194.80000305175781,1332328,5762,59.599998474121094,1076.56005859375,122.13999938964844,341.07000732421875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
LA,2024-10-01,195.63999938964844,1314283,4745,55.069999694824219,1611.3900146484375,114.38999938964844,370.04998779296875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OH,2024-10-01,210.83999633789062,1161955,5137,59.470001220703125,1151.4599609375,140.02000427246094,362.30999755859375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IN,2024-10-01,221.27000427246094,1161126,4439,60.540000915527344,1338.469970703125,147.27999877929688,411.52999877929688,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
KS,2024-10-01,186.36000061035156,1097002,4069,68.510002136230469,1004.72998046875,129.25,301.35000610351562,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OK,2024-10-01,158.60000610351562,1080611,4373,53.139999389648438,837.8900146484375,106.15000152587891,258.57998657226562,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AZ,2024-10-01,206.97000122070312,1050052,4609,59.299999237060547,1976.280029296875,116.26000213623047,408.20001220703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
KY,2024-10-01,193.83999633789062,1011154,3980,64.2300033569336,1116.9100341796875,129.66999816894531,355.3800048828125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MN,2024-10-01,214.69999694824219,993842,4348,60.330001831054688,1219.8900146484375,140.52999877929688,376.3900146484375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MS,2024-10-01,159.82000732421875,962846,3518,54.069999694824219,963.510009765625,100.90000152587891,248.05999755859375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NC,2024-10-01,215.71000671386719,959403,4646,59.409999847412109,1558.9000244140625,135.52000427246094,388.989990234375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WA,2024-10-01,216.57000732421875,951277,3984,56.569999694824219,1527.780029296875,133.28999328613281,413.1199951171875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IA,2024-10-01,198.05000305175781,876846,3537,66.449996948242188,883.82000732421875,137.50999450683594,328.0,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NY,2024-10-01,251.27000427246094,854214,4765,58.389999389648438,2318.669921875,137.78999328613281,522.969970703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MI,2024-10-01,193.69000244140625,843087,4127,58.450000762939453,1103.0699462890625,127.05000305175781,334.76998901367188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NM,2024-10-01,174.78999328613281,840329,3479,57.110000610351562,1253.4599609375,107.69999694824219,299.6099853515625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OR,2024-10-01,245.52999877929688,821864,3363,69.779998779296875,1521.010009765625,157.72999572753906,441.95999145507812,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AK,2024-10-01,208.71000671386719,808269,2658,52.7400016784668,1434.02001953125,124.58999633789062,346.8699951171875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AR,2024-10-01,169.78999328613281,685108,3119,58.909999847412109,816.1099853515625,119.23999786376953,258.94000244140625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MT,2024-10-01,216.89999389648438,657756,2237,81.680000305175781,1416.1800537109375,140.99000549316406,364.07000732421875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AL,2024-10-01,199.8800048828125,655155,2941,58.650001525878906,1209.8199462890625,130.97000122070312,343.54000854492188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
SC,2024-10-01,201.58999633789062,565207,3006,59.779998779296875,1467.550048828125,127.86000061035156,367.1400146484375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
SD,2024-10-01,188.99000549316406,533604,2245,67.580001831054688,983.260009765625,128.74000549316406,295.08999633789062,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MD,2024-10-01,210.10000610351562,527844,2418,55.810001373291016,1348.9200439453125,125.52999877929688,361.22000122070312,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
UT,2024-10-01,191.49000549316406,495836,2671,58.700000762939453,1405.4100341796875,115.56999969482422,329.1199951171875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WV,2024-10-01,170.47000122070312,471591,1976,64.2300033569336,980.719970703125,116.91000366210938,264.79998779296875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
HI,2024-10-01,249.91000366210938,467027,1670,59.520000457763672,4000.97998046875,134.02000427246094,512.82000732421875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NE,2024-10-01,182.02000427246094,448449,2068,58.520000457763672,893.21002197265625,129.16999816894531,285.6199951171875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MA,2024-10-01,306.260009765625,438324,2085,56.810001373291016,2140.5400390625,149.27000427246094,561.010009765625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WY,2024-10-01,181.32000732421875,428159,1736,76.430000305175781,1129.77001953125,125.47000122070312,299.739990234375,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NJ,2024-10-01,186.75,406598,2036,58.200000762939453,1212.3399658203125,121.11000061035156,315.52999877929688,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ID,2024-10-01,202.33000183105469,397114,1622,59.520000457763672,1103.6199951171875,136.25999450683594,338.3699951171875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ND,2024-10-01,198.91999816894531,260904,1235,81.8499984741211,1072.56005859375,131.72000122070312,365.82000732421875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
DC,2024-10-01,414.69000244140625,215428,904,62.700000762939453,2793.39990234375,170.36000061035156,948.19000244140625,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CT,2024-10-01,237.97999572753906,164285,948,63.139999389648438,1660.3599853515625,122.45999908447266,426.80999755859375,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ME,2024-10-01,254.08999633789062,92638,719,54.599998474121094,1717.1099853515625,157.25999450683594,439.489990234375,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NH,2024-10-01,253.66000366210938,86105,617,55.610000610351562,1295.050048828125,147.47999572753906,426.8800048828125,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
DE,2024-10-01,172.97999572753906,78255,503,62.060001373291016,1222.6099853515625,100.58999633789062,311.77999877929688,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
VT,2024-10-01,311.5,59346,360,58.619998931884766,1784.47998046875,199.35000610351562,701.90997314453125,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
RI,2024-10-01,341.29998779296875,32173,240,56.790000915527344,1507.199951171875,190.21000671386719,558.6400146484375,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
FL,2024-11-01,213.63999938964844,2820957,11137,59.119998931884766,3435.68994140625,119.87000274658203,460.79000854492188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CA,2024-11-01,216.60000610351562,2801881,12709,60.119998931884766,1987.56005859375,120.37999725341797,420.20999145507812,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
TX,2024-11-01,183.53999328613281,2768678,12755,56.680000305175781,1269.449951171875,116.72000122070312,335.73001098632812,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NV,2024-11-01,199.19999694824219,2424599,8743,60.159999847412109,1677.1300048828125,109.94999694824219,372.52999877929688,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
TN,2024-11-01,195.46000671386719,1477887,6212,56.060001373291016,1521.6199951171875,116.87000274658203,351.39999389648438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IL,2024-11-01,204.77000427246094,1305284,5154,58.229999542236328,1647.27001953125,125.84999847412109,367.76998901367188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
VA,2024-11-01,189.89999389648438,1163318,4301,59.279998779296875,1376.68994140625,120.91999816894531,321.1199951171875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
LA,2024-11-01,182.27999877929688,1101781,4109,55.770000457763672,1316.27001953125,112.66999816894531,330.29000854492188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
GA,2024-11-01,196.38999938964844,1073944,5175,59.590000152587891,1349.4200439453125,126.66000366210938,341.91000366210938,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MO,2024-11-01,186.39999389648438,1063809,4697,57.2400016784668,1165.9000244140625,116.72000122070312,325.55999755859375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WI,2024-11-01,185.72999572753906,1009302,4213,60.0,1036.52001953125,120.73999786376953,292.97000122070312,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
PA,2024-11-01,208.21000671386719,1001472,4230,62.979999542236328,1171.0999755859375,134.3800048828125,363.77999877929688,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CO,2024-11-01,175.47999572753906,957014,4391,57.169998168945312,1379.510009765625,111.97000122070312,328.79000854492188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OK,2024-11-01,157.46000671386719,943546,3866,53.020000457763672,814.08001708984375,108.33999633789062,252.17999267578125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OH,2024-11-01,198.27000427246094,916501,3782,61.290000915527344,1078.25,130.67999267578125,334.64999389648438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AZ,2024-11-01,206.5,881778,3901,56.680000305175781,1544.6700439453125,112.94000244140625,409.75,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
KS,2024-11-01,173.75,861357,3364,64.680000305175781,843.6500244140625,122.30000305175781,273.14999389648438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IN,2024-11-01,186.39999389648438,788086,3287,58.0,1084.4200439453125,124.12999725341797,339.1400146484375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
KY,2024-11-01,181.22999572753906,781418,3063,65.589996337890625,938.96002197265625,125.37999725341797,297.8900146484375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NC,2024-11-01,202.30999755859375,751118,3854,59.619998931884766,1478.3399658203125,131.47000122070312,351.52999877929688,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WA,2024-11-01,193.61000061035156,722626,2849,55.540000915527344,1349.489990234375,116.69999694824219,342.69000244140625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MS,2024-11-01,145.25999450683594,715502,2722,52.830001831054688,689.32000732421875,95.959999084472656,216.85000610351562,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MN,2024-11-01,195.71000671386719,666925,3051,56.069999694824219,994.92999267578125,123.12999725341797,333.8800048828125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NM,2024-11-01,159.32000732421875,662262,2774,54.529998779296875,3476.64990234375,102.16999816894531,245.03999328613281,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NY,2024-11-01,239.89999389648438,644110,3481,56.0,2518.610107421875,143.39999389648438,490.91000366210938,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IA,2024-11-01,173.91999816894531,593608,2484,62.630001068115234,948.989990234375,124.18000030517578,284.1400146484375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OR,2024-11-01,211.88999938964844,592301,2371,62.169998168945312,1740.4100341796875,140.69000244140625,416.05999755859375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MI,2024-11-01,175.85000610351562,587588,2840,57.310001373291016,1029.010009765625,114.68000030517578,301.82000732421875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AK,2024-11-01,190.74000549316406,559830,1844,52.099998474121094,1342.8900146484375,110.87999725341797,322.16000366210938,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AR,2024-11-01,157.07000732421875,531151,2360,57.470001220703125,756.79998779296875,111.88999938964844,230.14999389648438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AL,2024-11-01,184.1300048828125,499835,2275,59.279998779296875,1042.6500244140625,126.47000122070312,314.42001342773438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MT,2024-11-01,181.21000671386719,419280,1481,67.800003051757812,1182.1600341796875,124.95999908447266,308.42001342773438,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
HI,2024-11-01,249.50999450683594,415764,1505,57.25,3299.52001953125,127.86000061035156,504.16000366210938,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
SC,2024-11-01,189.32000732421875,410312,2297,58.069999694824219,1267.8199462890625,124.0,336.83999633789062,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
SD,2024-11-01,158.46000671386719,381106,1649,57.939998626708984,858.17999267578125,111.0,249.07000732421875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NJ,2024-11-01,183.55000305175781,375288,1688,56.479999542236328,1039.0899658203125,124.94000244140625,302.41000366210938,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MD,2024-11-01,203.39999389648438,373018,1766,57.529998779296875,1395.81005859375,120.01000213623047,355.39999389648438,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NE,2024-11-01,165.02000427246094,349654,1546,56.389999389648438,955.92999267578125,118.45999908447266,278.07000732421875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WV,2024-11-01,166.02999877929688,347977,1375,69.239997863769531,1070.43994140625,120.77999877929688,253.44999694824219,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
